1;35.99779129;-78.90295410
1;42.35044500;-71.06604000
1;35.99779129;-78.90295410
1;41.94022700;-87.64898900
1;41.94170280;-87.64923220
1;41.93849730;-87.64919650
1;42.40385055;-82.96627808
1;39.40614310;-74.44554510
1;33.52730800;-112.26225800
1;36.11923772;-115.17165653
1;36.94869860;-84.09687610
1;-36.78368380;174.77359010
1;53.52702800;-113.30631400
1;27.80889840;-97.39354270
1;49.88893200;-97.14466500
1;33.98695506;-81.02482639
1;27.94274300;-82.45177200
1;39.20951430;-76.85828230
1;42.46059140;-83.21298390
1;28.37251800;-81.51322200
1;27.80889840;-97.39354270
1;27.79008700;-97.39388900
1;42.34975590;-71.06531650
1;33.77113060;-84.36423670
1;42.33222310;-83.04136920
1;42.33222310;-83.04136920
1;42.33222310;-83.04136920
1;27.94274300;-82.45177200
1;19.40154080;-99.09806060
1;42.65451100;-73.75017500
1;39.47746210;-87.41678310
1;49.88893200;-97.14466500
1;28.05997530;-82.40508880
1;39.77423683;-86.15079526
1;39.77423683;-86.15079526
1;39.77423683;-86.15079526
1;39.77423683;-86.15079526
1;21.88048930;-102.29634860
1;43.70107810;-79.39732200
1;39.16863700;-86.51740400
1;40.67124263;-73.41678746
1;36.11376452;-115.16889906
1;43.64392540;-79.37832340
1;41.24022051;-75.84859560
1;41.24022051;-75.84859560
1;30.32581100;-81.64505800
1;30.32581100;-81.64505800
1;30.32581100;-81.64505800
1;40.69194710;-89.59197530
1;40.69194710;-89.59197530
1;43.67644920;-79.35710140
1;40.22000100;-74.00071097
1;40.68623610;-73.76848830
1;39.03459330;-95.68482220
1;41.24061100;-77.00553000
1;40.73975368;-73.98501292
1;40.73975368;-73.98501292
1;33.77113060;-84.36423670
1;40.44628208;-80.01291543
1;33.98596500;-81.04331020
1;40.73950200;-74.16809000
1;20.61705970;-105.23014070
1;41.82258200;-71.41742000
1;40.73698153;-74.15038968
1;39.96949100;-83.01000700
1;43.63259410;-79.42039150
1;40.73491700;-73.98844690
1;42.46480942;-70.95121002
1;35.99779129;-78.90295410
1;41.82258200;-71.41742000
1;-36.85399630;174.76228330
1;40.73950200;-74.16809000
1;42.09618400;-75.91279550
1;38.04023000;-84.50362000
1;40.72643240;-73.98990000
1;44.78812225;-68.77827846
1;41.49949386;-81.69102610
1;41.49949386;-81.69102610
1;41.49949386;-81.69102610
1;40.72110800;-73.98775100
1;40.71368408;-73.95870972
1;42.34718410;-71.09570360
1;42.34718410;-71.09570360
1;42.09618400;-75.91279550
1;39.96948800;-83.01000500
1;39.35811900;-74.41946290
1;40.67895994;-73.41738895
1;42.73316600;-84.51355500
1;42.45915882;-83.13327000
1;41.82258200;-71.41742000
1;19.43663020;-99.14353180
1;39.99747000;-83.00741410
1;39.76834300;-86.24938100
1;41.24538320;-75.88181080
1;33.77113060;-84.36423670
1;39.76453800;-84.18596100
1;41.50389425;-81.65394925
1;42.35145440;-71.11762260
1;39.09196000;-84.84676400
1;39.63452330;-79.95368950
1;30.32581100;-81.64505800
1;26.36566800;-80.10609300
1;35.99779129;-78.90295410
1;41.92911900;-74.00456800
1;36.85131700;-76.28651300
1;36.85131700;-76.28651300
1;41.24022051;-75.84859560
1;39.97283054;-83.00474671
1;40.75599205;-73.98447747
1;40.73491700;-73.98844690
1;40.73491700;-73.98844690
1;42.96126938;-85.66880798
1;41.86495100;-87.79462000
1;32.86748340;-80.02125330
1;33.64000000;-84.26000000
1;43.03626312;-76.13613050
1;40.33785600;-75.92635700
1;41.49159740;-72.09145630
1;40.33785600;-75.92635700
1;38.25713000;-85.75395800
1;42.96920880;-85.67224060
1;42.10273260;-72.59340570
1;41.49159740;-72.09145630
1;38.89741200;-77.02002900
1;32.86748340;-80.02125330
1;40.41815330;-86.91023200
1;40.75678680;-73.98844790
1;39.46853780;-87.40577590
1;41.07847300;-81.51526500
1;27.97778100;-82.50536700
1;40.72203600;-73.98680600
1;40.28571700;-76.67587480
1;39.46853780;-87.40577590
1;28.37039300;-81.50461600
1;38.89741200;-77.02002900
1;29.94508350;-90.12610130
1;38.89371330;-77.02896600
1;26.11930000;-80.14942600
1;42.33854800;-83.05207000
1;42.35044500;-71.06604000
1;39.94130500;-75.14867800
1;38.83978700;-77.06133900
1;40.76121240;-73.98416300
1;38.73188370;-82.99601280
1;42.25458280;-85.53124400
1;40.19723210;-85.40884120
1;41.35002986;-81.52661070
1;39.10162100;-84.50722700
1;40.74233300;-73.98378580
1;39.76406400;-86.15550700
1;45.42323700;-75.69222800
1;45.42323700;-75.69222800
1;39.94826210;-75.15551480
1;38.89661070;-77.02580920
1;35.77146700;-78.63955500
1;43.63509680;-79.41572430
1;29.71337100;-95.40654700
1;42.35048430;-71.06508600
1;38.89348370;-77.04174910
1;42.33854800;-83.05207000
1;19.36288070;-99.17993160
1;39.40614310;-74.44554510
1;38.89612090;-77.02961010
1;30.03002336;-90.05043224
1;41.98015400;-91.66749500
1;40.76005630;-73.98681610
1;40.72818800;-73.98749800
1;40.75928800;-73.98917700
1;40.72922383;-73.99179455
1;40.75554795;-73.98823680
1;40.75808900;-73.98820900
1;30.21753990;-92.03920590
1;40.75605705;-73.98792867
1;41.98015400;-91.66749500
1;30.33503800;-81.66678900
1;40.75910030;-73.98467890
1;39.28963400;-76.62134200
1;40.76106100;-73.98572900
1;40.76072400;-73.98566700
1;38.04950180;-84.49914890
1;30.21753990;-92.03920590
1;41.41064180;-75.66064970
1;40.28510461;-76.64877823
1;35.96443600;-83.91707100
1;40.75654672;-73.98778080
1;27.76707500;-82.63240100
1;42.89107090;-78.87322900
1;34.06998580;-118.44770660
1;42.35183320;-71.11953790
1;43.11160600;-75.59292600
1;26.05033840;-80.21095770
1;33.80087200;-78.73987740
1;33.80087200;-78.73987740
1;33.80087200;-78.73987740
1;33.80087200;-78.73987740
1;39.30561930;-76.61871020
1;42.35289990;-71.13261280
1;19.43777080;-99.16162870
1;40.86969685;-73.42591099
1;40.76324000;-73.98423700
1;32.50782410;-93.75347060
1;40.89809780;-75.68696930
1;43.65397160;-70.26329240
1;43.64703840;-79.37545850
1;45.50641090;-73.56686150
1;40.72036400;-73.99354200
1;40.71913300;-73.96178400
1;40.72079569;-73.95962298
1;45.51053480;-73.56337200
1;45.51053480;-73.56337200
1;43.25623560;-79.87249240
1;40.89535800;-73.97511000
1;45.51053480;-73.56337200
1;41.44892330;-71.97569900
1;34.03625400;-96.36985100
1;40.76161629;-73.98448955
1;35.23909500;-80.84551900
1;35.23909500;-80.84551900
1;35.23909500;-80.84551900
1;40.76161629;-73.98448955
1;42.35289990;-71.13261280
1;49.88893200;-97.14466500
1;44.97639600;-93.27750900
1;43.08569350;-79.05777210
1;32.77270780;-117.07651140
1;39.90455100;-75.17362730
1;43.76613790;-79.41425050
1;38.99734055;-77.02746183
1;38.99734055;-77.02746183
1;38.99734055;-77.02746183
1;32.27859400;-106.74561900
1;33.79189260;-84.38779070
1;41.11280800;-85.12543900
1;41.94022700;-87.64898900
1;33.12917800;-96.65519210
1;30.41636600;-87.20845900
1;30.41636600;-87.20845900
1;33.75868800;-84.39144900
1;35.96233500;-83.91701500
1;40.51080280;-88.99325920
1;40.77517125;-73.56055321
1;28.47231300;-81.46606900
1;40.77992500;-73.98067300
1;42.37417934;-71.12075580
1;40.77992500;-73.98067300
1;41.50127700;-81.68072600
1;41.93849730;-87.64919650
1;42.28845740;-85.58309600
1;40.80986245;-73.95013312
1;41.94170280;-87.64923220
1;30.16734400;-81.37099800
1;33.75868800;-84.39144900
1;28.47377300;-81.46822400
1;33.75868800;-84.39144900
1;29.97678630;-90.19756650
1;40.77517125;-73.56055321
1;40.77517125;-73.56055321
1;40.75678680;-73.98844790
1;19.34515000;-99.19097900
1;29.75377797;-95.36381697
1;35.22522200;-80.83992100
1;38.03066678;-78.48125473
1;39.09357316;-84.49619275
1;35.96485100;-83.92961800
1;26.12109400;-80.14616200
1;44.72962880;-93.47499220
1;39.00727700;-94.54224900
1;39.33898000;-76.58189100
1;41.81463003;-71.42196760
1;39.34631500;-76.61824400
1;33.75868800;-84.39144900
1;29.75377797;-95.36381697
1;29.75377797;-95.36381697
1;29.75377797;-95.36381697
1;40.74970620;-73.99160060
1;42.34995971;-71.06615514
1;40.74970620;-73.99160060
1;32.79067196;-96.81081803
1;34.93059090;-89.99756730
1;42.49761400;-90.66545040
1;42.27392600;-89.09300100
1;39.15104000;-84.43269400
1;36.15411200;-86.77312800
1;40.71415564;-73.95556882
1;39.34600770;-76.58778800
1;39.96504600;-83.00390800
1;41.53401600;-73.58438000
1;34.85731210;-82.39701380
1;34.85731210;-82.39701380
1;34.85731210;-82.39701380
1;32.79067196;-96.81081803
1;40.67264900;-73.51006590
1;35.96485138;-83.92961883
1;42.11563080;-75.95880920
1;36.11260200;-115.17670200
1;33.80087200;-78.73987740
1;42.63658000;-83.29129600
1;42.36383240;-71.10145210
1;40.32440800;-74.64412000
1;43.62920580;-79.54696010
1;40.73176660;-73.98915075
1;42.35546750;-71.13278130
1;40.74306869;-74.00571442
1;45.42323700;-75.69222800
1;30.03002336;-90.05043224
1;40.75920382;-73.98676323
1;40.76254204;-73.98502682
1;40.75798600;-73.98577175
1;40.75918069;-73.98627235
1;45.42323700;-75.69222800
1;42.67566170;-83.21776900
1;40.75852584;-73.98577449
1;32.74595930;-97.36258846
1;39.94826210;-75.15551480
1;30.03002336;-90.05043224
1;30.21753990;-92.03920590
1;28.47231300;-81.46606900
1;35.77146700;-78.63955500
1;40.76179540;-73.98326900
1;41.47836080;-71.96308720
1;26.16688800;-80.11705800
1;36.85131700;-76.28651300
1;40.72570000;-73.99167300
1;39.03323770;-84.46045850
1;41.57124900;-81.57047400
1;40.90205820;-98.32860270
1;33.09839900;-96.81969900
1;33.09839900;-96.81969900
1;39.03758630;-94.35562850
1;30.39667900;-88.89221900
1;19.44337080;-99.20285030
1;41.58579088;-93.63025600
1;32.51242070;-117.00366210
1;39.06114940;-94.59052560
1;32.51242070;-117.00366210
1;42.00499247;-87.88750024
1;41.88068770;-87.62838370
1;41.88068770;-87.62838370
1;43.04166698;-87.91687146
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.01698270;-92.41141400
1;19.43947030;-99.16580960
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;27.52808952;-99.44242859
1;41.87853200;-87.62618600
1;39.16863700;-86.51740400
1;41.58864300;-93.63833900
1;45.50919200;-73.55296200
1;36.11376452;-115.16889906
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;19.36441040;-99.18688960
1;41.79933304;-87.58754897
1;41.92869400;-87.64922100
1;40.76453810;-73.98565590
1;41.87853200;-87.62618600
1;40.77432800;-73.96306000
1;34.72655700;-86.58992500
1;34.84610450;-90.33137730
1;29.76280870;-95.36728910
1;29.76280870;-95.36728910
1;29.76280870;-95.36728910
1;29.76280870;-95.36728910
1;29.76280870;-95.36728910
1;29.76280870;-95.36728910
1;29.76176390;-95.36879800
1;36.16002113;-86.77629322
1;41.91212420;-87.64820870
1;41.93983921;-87.65266001
1;27.77147200;-82.64337000
1;44.37482821;-103.73084736
1;37.32162490;-121.86206850
1;30.41246100;-88.89226900
1;36.11923772;-115.17165653
1;42.19534900;-87.92494700
1;-36.78368380;174.77359010
1;32.77270780;-117.07651140
1;36.09888100;-115.17658600
1;30.39302900;-88.89229800
1;41.85962600;-87.95351300
1;40.09660700;-75.41578700
1;32.78521325;-96.80851279
1;36.85131700;-76.28651300
1;32.78521325;-96.80851279
1;32.78521325;-96.80851279
1;39.29716807;-77.85236187
1;40.73531800;-73.98944300
1;38.24851446;-85.75788997
1;38.24851446;-85.75788997
1;41.85962600;-87.95351300
1;41.91212420;-87.64820870
1;43.08245530;-79.08130040
1;44.62684550;-79.35183160
1;28.37251800;-81.51322200
1;33.51507800;-86.80918000
1;38.53548802;-90.26579954
1;20.63117030;-87.08070370
1;39.96477000;-75.13445700
1;36.15818600;-95.99528400
1;25.80736500;-80.12341600
1;43.65623034;-70.26050642
1;-36.73743700;144.27150400
1;41.87853200;-87.62618600
1;40.72643240;-73.98990000
1;33.80958680;-117.92299750
1;33.80958680;-117.92299750
1;27.80889840;-97.39354270
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;30.16190839;-95.46435087
1;38.74776500;-90.50924700
1;41.70619090;-88.08721190
1;21.88048930;-102.29634860
1;42.63658000;-83.29129600
1;38.94436140;-92.32760130
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;32.78890890;-97.34867050
1;19.43663020;-99.14353180
1;51.04563260;-114.06709850
1;38.63295500;-90.22666990
1;42.95916367;-85.68716431
1;19.45248990;-99.20008850
1;41.87853200;-87.62618600
1;38.63295500;-90.22666990
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;39.38380400;-74.42725930
1;19.41086390;-99.07437900
1;38.91984858;-76.97281793
1;32.78503300;-96.80825000
1;25.80736500;-80.12341600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;39.96477000;-75.13445700
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;25.75028120;-80.24436890
1;41.87853200;-87.62618600
1;30.44482420;-91.18996350
1;41.90830149;-87.65189968
1;29.95314990;-90.06616870
1;29.95314990;-90.06616870
1;41.87853200;-87.62618600
1;41.87853200;-87.62618600
1;41.77116190;-88.14759200
1;37.32162490;-121.86206850
1;-36.78368380;174.77359010
1;32.51598722;-93.73205018
1;32.77270780;-117.07651140
